onset,time,hcom_velocity,hip_angle,knee_angle,hip_torque,knee_torque
0,0.8,-0.02449276,59.46124485,81.53343217,-0.497298443410853,0.060374443565892
0,0.805,-0.02418705,59.4582707,81.54049222,-0.496403638449612,0.060521463875969
0,0.81,-0.02388192,59.41190704,81.53938769,-0.495551735968992,0.060703232403101
0,0.815,-0.02357875,59.41353466,81.53838292,-0.494723942170543,0.060906619534884
0,0.82,-0.02327837,59.40958277,81.54468369,-0.493904960930233,0.061116809922481
0,0.825,-0.02298104,59.41064791,81.54353909,-0.49308062496124,0.061315901550388
0,0.83,-0.02268658,59.34860497,81.54438975,-0.492237067596899,0.061484309922481
0,0.835,-0.02239453,59.35006739,81.54357516,-0.491363510697674,0.061604140620155
0,0.84,-0.02210427,59.34793179,81.54994123,-0.490457275193799,0.061663219224806
0,0.845,-0.02181504,59.34894089,81.54898201,-0.489527465116279,0.061659371937985
0,0.85,-0.02152605,59.28696593,81.54982242,-0.488593637209302,0.061601946511628
0,0.855,-0.02123658,59.28834302,81.54919138,-0.487677981705426,0.061507940465116
0,0.86,-0.02094609,59.28648204,81.55678028,-0.486796117984496,0.061395664806202
0,0.865,-0.02065413,59.28733528,81.55583262,-0.485951991937985,0.061279706976744
0,0.87,-0.02036044,59.23212407,81.55744608,-0.485140053023256,0.061170080775194
0,0.875,-0.020065,59.23329309,81.55681817,-0.484349851782946,0.061073156899225
0,0.88,-0.01976814,59.20162213,81.56150537,-0.483570114883721,0.060992509767442
0,0.885,-0.01947037,59.20267234,81.56098377,-0.482791314418605,0.060929547441861
0,0.89,-0.01917227,59.20359058,81.56076673,-0.48200599627907,0.06088359751938
0,0.895,-0.01887437,59.16105367,81.56679629,-0.481208327286822,0.060851264341085
0,0.9,-0.01857713,59.16197047,81.56613464,-0.480394989767442,0.060826831162791
0,0.905,-0.01828095,59.13221429,81.57158354,-0.479566391007752,0.060803935503876
0,0.91,-0.01798608,59.1330525,81.57092007,-0.478728349612403,0.060778082635659
0,0.915,-0.01769259,59.1291843,81.57462511,-0.477893670077519,0.060749115193799
0,0.92,-0.01740033,59.08856753,81.57522851,-0.477082189457364,0.060722031472868
0,0.925,-0.01710898,59.08943175,81.57487252,-0.476317591007752,0.060705119224806
0,0.93,-0.01681812,59.05850466,81.57955545,-0.475622863100775,0.060707738604651
0,0.935,-0.01652722,59.05918972,81.57912528,-0.475017004496124,0.060738286356589
0,0.94,-0.01623561,59.03196032,81.58434704,-0.474512462325581,0.060802695348837
0,0.945,-0.01594244,59.02994024,81.5856202,-0.474113724341085,0.060904152868217
0,0.95,-0.01564664,59.03049739,81.58525625,-0.473817539689922,0.061043514573644
0,0.955,-0.01534707,58.98630759,81.58812046,-0.473613544031008,0.061219006666667
0,0.96,-0.01504261,58.98691593,81.59167916,-0.47348458620155,0.061425612713178
0,0.965,-0.01473231,58.95723106,81.5937962,-0.473409903565891,0.061655713178295
0,0.97,-0.01441541,58.95772171,81.59356203,-0.473370267751938,0.061900919379845
0,0.975,-0.01409137,58.93029197,81.59800033,-0.473352179069767,0.062153770697675
0,0.98,-0.01375981,58.93076187,81.59786762,-0.473348715348837,0.06240746248062
0,0.985,-0.01342052,58.92806357,81.60552583,-0.473357955658915,0.062654615503876
0,0.99,-0.0130735,58.89261365,81.60950293,-0.473381340620155,0.062887884186047
0,0.995,-0.01271907,58.89277387,81.60902382,-0.473424029767442,0.063102639689923
0,1,-0.01235795,58.86272436,81.61178867,-0.473494503875969,0.063298628992248
0,1.005,-0.01199129,58.86306834,81.61160699,-0.473602651782946,0.063478954418605
0,1.01,-0.01162058,58.83944408,81.61748951,-0.473758410852713,0.063648682325581
0,1.015,-0.01124753,58.83982632,81.61740796,-0.473970093953488,0.063813456434109
0,1.02,-0.01087403,58.83872635,81.62380929,-0.474242925116279,0.063978325426357
0,1.025,-0.01050205,58.80386719,81.62634694,-0.474576949922481,0.064146281705426
0,1.03,-0.01013363,58.79946614,81.63002649,-0.47496412124031,0.064316422635659
0,1.035,-0.00977085,58.79979676,81.62990959,-0.475385184031008,0.064482185271318
0,1.04,-0.0094157,58.79773009,81.63648079,-0.475809157674419,0.064631402945737
0,1.045,-0.00907007,58.76216971,81.63932637,-0.476198585116279,0.064749434418605
0,1.05,-0.00873574,58.76238639,81.63929155,-0.476517182015504,0.064823135968992
0,1.055,-0.0084143,58.7610047,81.64613535,-0.476735688372093,0.064843509147287
0,1.06,-0.00810711,58.76109594,81.64600595,-0.476836529922481,0.06480676496124
0,1.065,-0.00781525,58.75574584,81.65442876,-0.476816044031008,0.064713857054264
0,1.07,-0.00753964,58.71775684,81.65783924,-0.47668467875969,0.064570038139535
0,1.075,-0.00728118,58.71823832,81.65764518,-0.47646396620155,0.064384008682171
0,1.08,-0.00704082,58.71749943,81.66361974,-0.476182420620155,0.064167525271318
0,1.085,-0.00681943,58.7174397,81.66349974,-0.475869904651163,0.063934650852713
0,1.09,-0.00661784,58.68218013,81.67129329,-0.47555321255814,0.063700005271318
0,1.095,-0.00643677,58.68235459,81.67129761,-0.475254814418605,0.063476851782946
0,1.1,-0.00627674,58.68148915,81.67701252,-0.474993430077519,0.063276488837209
0,1.105,-0.00613799,58.68141204,81.67701234,-0.47478581379845,0.063109057984496
0,1.11,-0.00602032,58.6777661,81.6847928,-0.474647983100775,0.062984123875969
0,1.115,-0.00592317,58.66557164,81.69220484,-0.474592628992248,0.062909437209302
0,1.12,-0.00584577,58.66319129,81.69148492,-0.474626547751938,0.062890126511628
0,1.125,-0.00578733,58.62836553,81.69500285,-0.474748305891473,0.062928058604651
0,1.13,-0.00574713,58.62851273,81.69509642,-0.47494612496124,0.063021519689923
0,1.135,-0.00572455,58.62710457,81.7006385,-0.475197373178295,0.063165092403101
0,1.14,-0.00571893,58.62721773,81.70057863,-0.475470624341085,0.063349325426357
0,1.145,-0.00572951,58.62129046,81.70839755,-0.475729094108527,0.06356060620155
0,1.15,-0.00575546,58.59544907,81.70890535,-0.475932858139535,0.06378049255814
0,1.155,-0.00579589,58.59469447,81.7106425,-0.476043348062016,0.063987163100775
0,1.16,-0.00584985,58.59478995,81.71074515,-0.476030410387597,0.06415954248062
0,1.165,-0.00591626,58.59073742,81.71839808,-0.475878369457364,0.064280886976744
0,1.17,-0.0059939,58.58946602,81.71877048,-0.475587636744186,0.064340062015504
0,1.175,-0.00608145,58.56317751,81.72183163,-0.475173552403101,0.064332690542636
0,1.18,-0.00617755,58.56346469,81.72172789,-0.474665657054264,0.064262914108527
0,1.185,-0.00628082,58.56256148,81.7242868,-0.47410446372093,0.064143331937985
0,1.19,-0.0063898,58.56275073,81.72417684,-0.473534856744186,0.063992511782946
0,1.195,-0.00650295,58.5381202,81.72839493,-0.473000085581395,0.063832223565892
0,1.2,-0.00661861,58.53855528,81.7282413,-0.472537770852713,0.063684947751938
0,1.205,-0.00673497,58.53821119,81.7299301,-0.47217661875969,0.063570970077519
0,1.21,-0.00684995,58.53868707,81.72976739,-0.471934157209302,0.063505949302326
0,1.215,-0.0069612,58.5368505,81.73289216,-0.471814700155039,0.063499775813954
0,1.22,-0.00706608,58.53737356,81.73250889,-0.471807686976744,0.063555600310078
0,1.225,-0.00716187,58.50921654,81.73566785,-0.471887799689922,0.063668937984496
0,1.23,-0.00724584,58.50971595,81.73535449,-0.472017346821705,0.063827507441861
0,1.235,-0.00731534,58.51012767,81.73516729,-0.472151998139535,0.064013618139535
0,1.24,-0.00736772,58.50868188,81.73673813,-0.472247466046512,0.064207811782946
0,1.245,-0.00740036,58.50930775,81.7362703,-0.472264038294574,0.064391263255814
0,1.25,-0.00741066,58.50487246,81.73780712,-0.472168768372093,0.064546955348837
0,1.255,-0.00739622,58.50508438,81.73740476,-0.471939015503876,0.064661396124031
0,1.26,-0.00735505,58.47268301,81.7369308,-0.471570543875969,0.064728034728682
0,1.265,-0.00728571,58.47321279,81.73666214,-0.471083785116279,0.064750315193799
0,1.27,-0.00718734,58.47234949,81.73747389,-0.470521269302326,0.064741058294574
0,1.275,-0.00705954,58.47010016,81.73720793,-0.469937275193799,0.064718289922481
0,1.28,-0.0069023,58.47044073,81.73690253,-0.469385968217054,0.064700111162791
0,1.285,-0.0067159,58.47071622,81.73662788,-0.468911985426357,0.064700229767442
0,1.29,-0.00650101,58.46844193,81.73677558,-0.468544348837209,0.064725684186047
0,1.295,-0.00625879,58.44046097,81.73520269,-0.468295138604651,0.064777108062016
0,1.3,-0.00599101,58.43991695,81.73562825,-0.468161415968992,0.06485019255814
0,1.305,-0.00570004,58.44015427,81.73547979,-0.468128536434109,0.064937505581395
0,1.31,-0.0053888,58.4391273,81.73569274,-0.468172897984496,0.065029745581395
0,1.315,-0.00506061,58.42245137,81.73529748,-0.468264622170543,0.06511721751938
0,1.32,-0.00471908,58.42263721,81.73510292,-0.468370223100775,0.065191249767442
0,1.325,-0.00436801,58.4227006,81.73495131,-0.468456352713178,0.065244987441861
0,1.33,-0.00401113,58.42259625,81.7348406,-0.468494478604651,0.065274326666667
0,1.335,-0.00365207,58.42255705,81.73486028,-0.468463530542636,0.0652782
0,1.34,-0.00329421,58.42108408,81.73485384,-0.468349486666667,0.065257385426357
0,1.345,-0.00294072,58.40287769,81.73609428,-0.468143050077519,0.065212381705426
0,1.35,-0.00259457,58.40285834,81.73609838,-0.467837995658915,0.065142369767442
0,1.355,-0.00225852,58.40277844,81.7359589,-0.467430899379845,0.065045220155039
0,1.36,-0.00193494,58.4027477,81.73596739,-0.466920614728682,0.064917087131783
0,1.365,-0.00162572,58.40143397,81.73579282,-0.46630866620155,0.064752032093023
0,1.37,-0.00133216,58.40138819,81.73580424,-0.465599470387597,0.064542399689923
0,1.375,-0.00105493,58.40092369,81.73586087,-0.46480091875969,0.064280718914729
0,1.38,-0.00079411,58.40088487,81.73585717,-0.463927504651163,0.063963185581395
0,1.385,-0.00054924,58.39866449,81.73568855,-0.463003614263566,0.063593051627907
0,1.39,-0.00031941,58.39818102,81.73585609,-0.462063414728682,0.063182089922481
0,1.395,-0.00010339,58.39818102,81.73585609,-0.461147594263566,0.062749572713178
0,1.4,0.00010023,58.38724168,81.73956125,-0.460301172093023,0.062320841085271
0,1.405,0.00029284,58.3855773,81.73753234,-0.459569869457364,0.061924332868217
0,1.41,0.00047579,58.38548691,81.73756559,-0.458995469302326,0.061587986976744
0,1.415,0.00065034,58.3849422,81.73777371,-0.45861183751938,0.061336998604651
0,1.42,0.00081767,58.38489619,81.73777056,-0.458441789767442,0.061191946356589
0,1.425,0.00097889,58.38337733,81.73738859,-0.458498105426357,0.061168434728682
0,1.43,0.00113499,58.37857852,81.73702063,-0.458785032403101,0.061275354573643
0,1.435,0.00128688,58.37846167,81.73713388,-0.459297360155039,0.061512055968992
0,1.44,0.00143535,58.37819976,81.73728537,-0.460019359379845,0.061867406976744
0,1.445,0.00158106,58.37793085,81.73739923,-0.460923709612403,0.062320405116279
0,1.45,0.00172459,58.37764144,81.7374893,-0.461972481085271,0.062842167131783
0,1.455,0.00186639,58.37733003,81.73755803,-0.463120413488372,0.063398704651163
0,1.46,0.00200681,58.37674773,81.73645669,-0.464316844806202,0.063953646666667
0,1.465,0.0021461,58.37643979,81.73666637,-0.465508387906977,0.064471607751938
0,1.47,0.00228438,58.37615817,81.73681102,-0.46664589627907,0.064922207286822
0,1.475,0.00242162,58.37586594,81.73692804,-0.467690205891473,0.065282404186047
0,1.48,0.00255771,58.37733836,81.73469494,-0.468614045426357,0.065537411007752
0,1.485,0.00269239,58.37687581,81.73501618,-0.469403723100775,0.06568149255814
0,1.49,0.00282527,58.37659829,81.73521594,-0.470059062170543,0.065716949612403
0,1.495,0.00295586,58.37680832,81.73521584,-0.47059160496124,0.065652074108527
0,1.5,0.0030835,58.37639477,81.73554833,-0.471021333488372,0.065499295968992
0,1.505,0.00320747,58.37610767,81.73582919,-0.471373692093023,0.065274626976744
0,1.51,0.00332699,58.38297374,81.73862568,-0.471678741705426,0.064998788837209
0,1.515,0.00344129,58.38258944,81.7370244,-0.471969992403101,0.064696804031008
0,1.52,0.00354965,58.38202951,81.73731588,-0.472280687751938,0.064395119069768
0,1.525,0.00365137,58.38244983,81.73710601,-0.47264075503876,0.064118844186047
0,1.53,0.00374583,58.38988867,81.73845855,-0.473075936744186,0.063890471472868
0,1.535,0.00383247,58.38927003,81.73856234,-0.473605430232558,0.063727951937985
0,1.54,0.00391079,58.38876867,81.73869083,-0.474237401550388,0.063642385116279
0,1.545,0.00398031,58.38833556,81.73888152,-0.474966986976744,0.063637266511628
0,1.55,0.00404055,58.3890962,81.73875584,-0.475778427286822,0.063709261085271
0,1.555,0.00409103,58.38846385,81.73936534,-0.47664788496124,0.063849054418605
0,1.56,0.00413134,58.39974728,81.73923476,-0.477543375658915,0.06404102
0,1.565,0.00416122,58.3991592,81.73965975,-0.478425285116279,0.064264289612403
0,1.57,0.00418052,58.39867427,81.74012816,-0.479251168992248,0.064496320465116
0,1.575,0.0041892,58.40189249,81.74431641,-0.479983179379845,0.064717378604651
0,1.58,0.00418726,58.40124968,81.74455518,-0.480596109922481,0.064914754263566
0,1.585,0.0041747,58.40166979,81.74419308,-0.481080880775194,0.065083368062016
0,1.59,0.00415153,58.40803172,81.74735424,-0.481443516434108,0.065223866976744
0,1.595,0.00411781,58.40778299,81.74638389,-0.481702700465116,0.065340784496124
0,1.6,0.00407359,58.40708869,81.74674301,-0.481885857364341,0.06544034372093
0,1.605,0.00401897,58.40760359,81.74654378,-0.482025270232558,0.065528525116279
0,1.61,0.00395404,58.40695409,81.74706093,-0.482157116434108,0.065611197054264
0,1.615,0.00387897,58.41484626,81.74660507,-0.482318519224806,0.065693715193799
0,1.62,0.003794,58.41538399,81.74723893,-0.482542509302326,0.065779055658915
0,1.625,0.00369949,58.41498696,81.74754151,-0.482853732713178,0.065866466356589
0,1.63,0.00359581,58.41540076,81.74755123,-0.483266202015504,0.065952212713178
0,1.635,0.00348332,58.41492027,81.74793872,-0.483783659534884,0.066031993488372
0,1.64,0.00336236,58.41564356,81.74805203,-0.484399178294574,0.066102417364341
0,1.645,0.00323325,58.41522627,81.74843773,-0.485094958449612,0.066161052093023
0,1.65,0.00309633,58.4150698,81.74867529,-0.485844409147287,0.066206768992248
0,1.655,0.00295204,58.42089412,81.75055094,-0.486613518294574,0.066239575348837
0,1.66,0.00280101,58.42079057,81.74863323,-0.487361225271318,0.066259545581395
0,1.665,0.00264406,58.42074105,81.74873307,-0.488042039844961,0.066265968217054
0,1.67,0.0024823,58.42815238,81.74454453,-0.488612616744186,0.066256985116279
0,1.675,0.00231703,58.42795044,81.74455315,-0.489040405891473,0.066230167906977
0,1.68,0.00214976,58.42783159,81.74472307,-0.48930954124031,0.066183430697675
0,1.685,0.00198206,58.42778885,81.74479718,-0.489421355658915,0.066116013643411
0,1.69,0.00181544,58.42780031,81.74481567,-0.48939197751938,0.066029761395349
0,1.695,0.00165129,58.42830246,81.74446828,-0.489247830232558,0.065929666666667
0,1.7,0.00149077,58.4284036,81.7444469,-0.489021972248062,0.065823862635659
0,1.705,0.00133479,58.42842761,81.744436,-0.488751953023256,0.065723854418605
0,1.71,0.00118398,58.42855065,81.74435103,-0.488477254418605,0.065644055348837
0,1.715,0.00103876,58.42857963,81.74432855,-0.488234875813953,0.065600203410853
0,1.72,0.00089929,58.42857963,81.74432855,-0.488053402790698,0.065606250387597
0,1.725,0.00076566,58.43745424,81.73912911,-0.487947849922481,0.065669515658915
0,1.73,0.00063787,58.4375173,81.73914324,-0.487915253953488,0.065785422945737
0,1.735,0.00051591,58.43840206,81.74005275,-0.487935318914729,0.065937276744186
0,1.74,0.00039978,58.4388914,81.73992238,-0.487977806046512,0.066101807906977
0,1.745,0.00028942,58.43890719,81.73993193,-0.488012466976744,0.066256627441861
0,1.75,0.00018479,58.43983258,81.74045484,-0.488016201705426,0.066386183255814
0,1.755,8.588E-05,58.45037666,81.73947961,-0.487975007286822,0.06648287751938
0,1.76,-7.27E-06,58.45041226,81.73947713,-0.48788352496124,0.066545700310078
0,1.765,-9.457E-05,58.45148077,81.73997559,-0.487744151007752,0.066578247751938
0,1.77,-0.00017591,58.45195006,81.73979335,-0.487565311782946,0.066586321395349
